0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,7.733619763694952066e-04,7.196756089046429418e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,4.749999999999999778e-01,1.029115983217256461e-02,1.137917346623737534e-03,4.031130922319198158e-05,1.444010360353866623e-02,0.000000000000000000e+00,9.680000000000001936e-01,3.478260869565217434e-02,9.196428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.514583554712086055e-01,5.465984302959452368e-01,6.950059780301537371e-01,6.516242937128383650e-01,2.416739836425023380e-01,3.086925963768666903e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,7.160759040458289110e-04,4.054888691962727117e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,5.250000000000000222e-01,1.507947190505674051e-01,3.122656904688395942e-03,3.455208780372250044e-02,1.683076967434082305e-01,0.000000000000000000e+00,9.280000000000001581e-01,8.695652173913043584e-03,9.285714285714284921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.213909176026307435e-01,5.101395278533135125e-01,5.681898155740566780e-01,3.584800645412150599e-01,2.741393624446344934e-01,1.944449095540579098e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,2.119584675975653369e-03,1.237949461585971869e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.579023878105903195e-02,5.821902703656331012e-04,2.335684681461417970e-05,3.133094026458305929e-03,0.000000000000000000e+00,6.799999999999999378e-01,0.000000000000000000e+00,7.678571428571427937e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174948127527318253e-01,4.023291085760332120e-01,4.927111011641144844e-01,3.256473392581923365e-01,3.216652004469080506e-01,2.411016212359846644e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.587898317221625071e-04,3.249281667069470539e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.432278707374945531e-02,2.800688043046795691e-04,5.277896483166294103e-03,9.536234809059061790e-02,0.000000000000000000e+00,6.000000000000000888e-01,2.608695652173913249e-02,6.785714285714284921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.391969448093372030e-01,4.377602687944204263e-01,5.202268674725598618e-01,4.481460298829360589e-01,1.322848623818015379e-01,1.415807461916845367e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,6.129609738632295357e-03,4.645667176884449301e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.777777777777777846e-01,4.388888888888888840e-01,5.431701848639958891e-02,2.800688043046795691e-04,5.277264148903969276e-03,9.536715344952691187e-02,0.000000000000000000e+00,5.680000000000000604e-01,3.478260869565217434e-02,6.160714285714284921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.687922466095843066e-01,4.308910626885314454e-01,4.984619705278194868e-01,4.290308877719355984e-01,2.939314660237754562e-01,2.693081387575000929e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,1.861797350519155039e-03,1.458148715056795455e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.444444444444444586e-01,4.722222222222222099e-01,3.871683542989435428e-02,4.388479689498522331e-04,2.459780280442616781e-04,3.604019202214308964e-04,0.000000000000000000e+00,9.280000000000001581e-01,5.217391304347826497e-02,9.285714285714284921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.563348898206423754e-01,5.438839372997287258e-01,5.952084891856919135e-01,4.820960854568845377e-01,2.565852340175862611e-01,2.504394670303580206e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,4.138918725384891154e-03,1.992534708235989271e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.805555555555555802e-01,4.597222222222221988e-01,1.442550638582619504e-01,1.625281171437392615e-03,1.025171922793725535e-04,4.888011109989860714e-02,0.000000000000000000e+00,9.440000000000001723e-01,6.086956521739130682e-02,8.839285714285713969e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.081326461630899405e-01,5.352614320352597765e-01,6.191254193590842725e-01,5.327361909294916487e-01,2.868672548008682210e-01,3.009612237741465801e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,5.084138918725385030e-03,3.490963774537447772e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.522107149587160729e-02,2.933004013584439578e-04,9.468415160482681605e-04,9.327201695330631856e-03,0.000000000000000000e+00,8.880000000000001226e-01,6.956521739130434867e-02,8.482142857142856984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.359407295913514835e-01,4.327580864447115871e-01,5.543029893247651829e-01,4.456538228205731422e-01,2.406402038199935145e-01,1.960047940575301573e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.102756892230576406e-03,5.639249174252799514e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.177849393721469434e-01,2.955056675340713649e-03,4.738554878294822361e-05,6.890884714633759185e-03,0.000000000000000000e+00,8.240000000000000657e-01,2.173913043478260809e-01,6.696428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.150361302189045309e-01,6.577120218003237317e-01,3.491040017951742569e-01,7.959223931923486983e-02,1.123470575024244356e-01,1.940555270261127285e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,1.575366988900823561e-03,8.136630951421898461e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.432278707374945531e-02,2.800688043046795691e-04,5.277936004057688646e-03,9.536234809059061790e-02,0.000000000000000000e+00,8.480000000000000870e-01,1.739130434782608717e-02,9.196428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.380323711588948066e-01,5.165684250912010445e-01,5.241032361589758048e-01,5.306005774825803822e-01,3.660254648867082850e-01,3.966010795642117004e-01
